RequestFileName,GenerateTime,ResponseTime,Qos
14-20632-687-112,7727,7728,1.0
9-14468-482-42,7727,7728,1.0
13-20125-670-129,7730,7731,1.0
12-18862-628-113,7730,7741,11.0
12-19089-636-48,7732,7743,11.0
5-8150-271-100,7736,7747,11.0
12-18862-628-114,7738,7741,3.0
16-24934-831-22,7741,7752,11.0
16-24934-831-21,7745,7752,7.0
12-19089-636-45,7745,7746,1.0
12-19089-636-46,7747,7748,1.0
12-19089-636-47,7749,7750,1.0
6-9496-316-83,7752,7763,11.0
6-9496-316-80,7753,7763,10.0
16-24934-831-20,7757,7758,1.0
6-9496-316-82,7758,7763,5.0
6-9496-316-81,7758,7763,5.0
5-8150-271-101,7763,7764,1.0
12-17944-598-20,7767,7768,1.0
16-24068-802-43,7768,7779,11.0
16-24068-802-44,7768,7779,11.0
16-24068-802-42,7769,7779,10.0
5-8149-271-97,7770,7771,1.0
5-8149-271-99,7775,7776,1.0
6-9631-321-5,7776,7777,1.0
4-6652-221-112,7777,7778,1.0
5-8149-271-98,7778,7779,1.0
0-208-6-142,7780,7781,1.0
13-20126-670-130,7781,7782,1.0
0-208-6-144,7783,7784,1.0
4-6652-221-113,7785,7786,1.0
0-208-6-143,7787,7788,1.0
3-4625-154-27,7791,7802,11.0
6-9631-321-7,7791,7792,1.0
6-9631-321-6,7792,7793,1.0
4-6652-221-114,7796,7797,1.0
6-9631-321-8,7798,7799,1.0
3-4625-154-25,7804,7805,1.0
10-15616-520-83,7805,7806,1.0
10-15616-520-84,7805,7806,1.0
3-4625-154-26,7808,7809,1.0
18-27470-915-104,7808,7819,11.0
2-3964-132-22,7810,7811,1.0
13-19981-666-9,7815,7816,1.0
2-3964-132-21,7819,7820,1.0
13-19981-666-8,7819,7820,1.0
16-23709-790-47,7819,7830,11.0
2-3964-132-20,7822,7823,1.0
16-23709-790-46,7822,7830,8.0
12-17641-588-7,7823,7834,11.0
12-17641-588-6,7825,7834,9.0
16-23709-790-45,7828,7830,2.0
11-17412-580-62,7830,7841,11.0
4-6918-230-94,7830,7841,11.0
12-17641-588-5,7838,7839,1.0
11-17412-580-63,7839,7841,2.0
4-6918-230-93,7839,7841,2.0
4-6918-230-92,7841,7842,1.0
19-27962-932-13,7842,7853,11.0
11-17412-580-64,7845,7846,1.0
14-21135-704-79,7845,7856,11.0
4-6918-230-91,7848,7849,1.0
14-21135-704-78,7851,7856,5.0
14-21135-704-77,7853,7856,3.0
14-21135-704-76,7854,7856,2.0
19-27962-932-12,7855,7856,1.0
19-27962-932-14,7859,7860,1.0
6-9080-302-100,7860,7871,11.0
18-27304-910-24,7861,7872,11.0
11-16990-566-52,7864,7875,11.0
6-9080-302-103,7867,7871,4.0
6-9080-302-102,7869,7871,2.0
11-16990-566-50,7870,7875,5.0
16-24948-831-92,7872,7873,1.0
6-9080-302-101,7873,7874,1.0
16-24948-831-94,7876,7877,1.0
11-16990-566-51,7879,7880,1.0
16-24948-831-93,7883,7884,1.0
18-27304-910-20,7887,7888,1.0
18-27304-910-23,7887,7888,1.0
5-8517-283-138,7888,7899,11.0
18-27304-910-21,7889,7890,1.0
16-23670-789-1,7890,7901,11.0
18-27304-910-22,7890,7891,1.0
5-8517-283-139,7892,7899,7.0
16-23670-789-0,7896,7901,5.0
16-23670-789-2,7899,7901,2.0
7-11493-383-19,7900,7901,1.0
12-17640-588-4,7902,7903,1.0
12-17640-588-3,7902,7903,1.0
16-23670-789-4,7905,7906,1.0
16-23670-789-3,7908,7909,1.0
7-11493-383-18,7910,7911,1.0
7-11493-383-17,7912,7913,1.0
16-24644-821-74,7913,7914,1.0
2-3425-114-25,7916,7917,1.0
2-3425-114-26,7917,7918,1.0
16-24644-821-73,7921,7922,1.0
3-5233-174-65,7924,7925,1.0
2-3425-114-28,7925,7926,1.0
17-26135-871-25,7927,7928,1.0
2-3425-114-27,7927,7928,1.0
17-26135-871-27,7932,7933,1.0
4-6919-230-95,7933,7934,1.0
18-26917-897-38,7935,7936,1.0
17-26135-871-26,7936,7937,1.0
1-1485-49-76,7939,7950,11.0
9-14467-482-38,7940,7941,1.0
1-1485-49-75,7945,7950,5.0
18-26917-897-35,7949,7950,1.0
18-26917-897-36,7949,7950,1.0
18-26917-897-37,7949,7950,1.0
17-26018-867-43,7951,7952,1.0
17-26018-867-40,7953,7954,1.0
9-14467-482-39,7953,7954,1.0
17-26018-867-41,7954,7955,1.0
17-26018-867-42,7957,7958,1.0
4-5966-198-131,7960,7961,1.0
11-16989-566-49,7962,7963,1.0
13-19641-654-105,7965,7976,11.0
13-19641-654-106,7966,7976,10.0
16-24069-802-46,7966,7967,1.0
11-16989-566-48,7970,7971,1.0
4-5966-198-132,7970,7971,1.0
4-5966-198-133,7974,7975,1.0
16-24069-802-45,7976,7977,1.0
4-5966-198-130,7977,7978,1.0
17-26315-877-29,7980,7991,11.0
9-14441-481-56,7980,7981,1.0
9-14441-481-57,7982,7983,1.0
9-14441-481-59,7984,7985,1.0
9-14441-481-58,7987,7988,1.0
17-26315-877-28,7992,7993,1.0
17-26315-877-26,7995,7996,1.0
17-26315-877-25,7997,7998,1.0
13-19640-654-102,7997,7998,1.0
17-26315-877-27,7999,8000,1.0
4-6653-221-115,8001,8002,1.0
18-27471-915-108,8004,8005,1.0
4-6653-221-116,8004,8005,1.0
13-19640-654-103,8004,8005,1.0
13-19640-654-104,8007,8008,1.0
18-27471-915-107,8013,8014,1.0
12-19088-636-44,8013,8014,1.0
18-27471-915-105,8014,8015,1.0
11-16923-564-19,8016,8027,11.0
18-27471-915-106,8019,8020,1.0
16-24933-831-18,8021,8022,1.0
16-24933-831-19,8024,8025,1.0
1-1484-49-73,8025,8026,1.0
11-16923-564-18,8029,8030,1.0
1-1484-49-72,8029,8030,1.0
1-1484-49-74,8030,8031,1.0
11-16923-564-17,8031,8032,1.0
11-16923-564-15,8031,8032,1.0
0-187-6-37,8033,8044,11.0
11-16923-564-16,8039,8040,1.0
0-823-27-67,8040,8041,1.0
0-823-27-69,8041,8042,1.0
0-187-6-39,8043,8044,1.0
0-823-27-68,8045,8046,1.0
0-187-6-38,8049,8050,1.0
0-188-6-40,8051,8052,1.0
16-23708-790-44,8051,8052,1.0
0-823-27-65,8053,8054,1.0
16-23708-790-43,8053,8054,1.0
0-823-27-66,8059,8060,1.0
11-17413-580-66,8062,8063,1.0
11-17413-580-65,8062,8063,1.0
19-27963-932-16,8064,8065,1.0
0-188-6-41,8067,8068,1.0
19-27963-932-15,8068,8069,1.0
13-19982-666-12,8070,8071,1.0
14-21136-704-80,8072,8073,1.0
13-19982-666-10,8076,8077,1.0
13-19982-666-11,8076,8077,1.0
12-18863-628-115,8079,8080,1.0
12-18863-628-117,8082,8083,1.0
14-21029-700-147,8082,8083,1.0
12-18863-628-116,8083,8084,1.0
14-21029-700-145,8084,8085,1.0
14-21029-700-146,8089,8090,1.0
5-8518-283-140,8090,8091,1.0
5-8518-283-142,8091,8092,1.0
5-8518-283-141,8094,8095,1.0
3-4624-154-24,8099,8100,1.0
13-19322-644-10,8099,8100,1.0
1-2220-74-3,8101,8102,1.0
6-9079-302-99,8102,8103,1.0
1-2220-74-4,8104,8105,1.0
6-9495-316-79,8105,8106,1.0
3-4624-154-23,8108,8109,1.0
12-17943-598-17,8112,8113,1.0
12-17943-598-18,8113,8114,1.0
12-17943-598-19,8114,8115,1.0
1-2220-74-2,8116,8117,1.0
12-17943-598-16,8117,8118,1.0
6-9399-313-46,8123,8134,11.0
7-11735-391-29,8123,8134,11.0
6-9399-313-45,8124,8134,10.0
4-6440-214-100,8126,8137,11.0
6-9399-313-47,8129,8134,5.0
14-20827-694-36,8130,8141,11.0
14-20827-694-38,8131,8141,10.0
18-27957-931-139,8132,8133,1.0
14-20827-694-35,8137,8141,4.0
14-20827-694-37,8139,8141,2.0
5-7976-265-131,8140,8151,11.0
14-20827-694-39,8141,8142,1.0
6-9399-313-48,8144,8145,1.0
5-7976-265-130,8146,8151,5.0
16-24814-827-24,8149,8160,11.0
16-24814-827-20,8150,8160,10.0
16-24814-827-21,8151,8160,9.0
16-24814-827-22,8158,8160,2.0
16-24814-827-23,8159,8160,1.0
17-25085-836-26,8159,8170,11.0
17-25085-836-29,8162,8170,8.0
4-6747-224-139,8164,8175,11.0
6-9323-310-115,8165,8176,11.0
17-25085-836-28,8165,8170,5.0
17-25085-836-27,8167,8170,3.0
4-6747-224-137,8174,8175,1.0
4-6747-224-138,8175,8176,1.0
16-23846-794-133,8178,8189,11.0
16-23846-794-131,8178,8189,11.0
16-23846-794-134,8179,8189,10.0
16-23846-794-132,8180,8189,9.0
11-16313-543-119,8181,8192,11.0
4-6440-214-103,8182,8183,1.0
4-6440-214-101,8183,8184,1.0
4-6440-214-102,8186,8187,1.0
12-18927-630-135,8194,8205,11.0
19-29322-977-61,8194,8205,11.0
15-22540-751-53,8196,8207,11.0
15-22540-751-54,8197,8207,10.0
19-29322-977-60,8199,8205,6.0
0-229-7-97,8203,8214,11.0
0-229-7-96,8203,8214,11.0
0-229-7-98,8204,8214,10.0
16-24668-822-44,8206,8217,11.0
9-14194-473-24,8207,8218,11.0
16-24668-822-43,8216,8217,1.0
1-2492-83-12,8218,8229,11.0
0-229-7-95,8218,8219,1.0
15-23527-784-39,8218,8229,11.0
1-2492-83-11,8219,8229,10.0
2-3011-100-57,8220,8231,11.0
2-3011-100-59,8221,8231,10.0
1-2492-83-14,8224,8229,5.0
1-2492-83-13,8229,8230,1.0
2-3011-100-56,8229,8231,2.0
12-17763-592-19,8230,8241,11.0
12-17763-592-17,8230,8241,11.0
2-3011-100-58,8232,8233,1.0
1-2492-83-10,8234,8235,1.0
12-17763-592-18,8237,8241,4.0
12-17784-592-121,8240,8251,11.0
5-7451-248-58,8240,8251,11.0
12-17784-592-122,8242,8251,9.0
12-17784-592-123,8244,8251,7.0
5-7451-248-59,8246,8251,5.0
12-17763-592-16,8250,8251,1.0
12-19002-633-64,8250,8261,11.0
5-7451-248-57,8251,8252,1.0
12-17784-592-124,8252,8253,1.0
5-7451-248-56,8253,8254,1.0
12-19002-633-63,8265,8266,1.0
1-1517-50-85,8265,8276,11.0
5-7451-248-55,8267,8268,1.0
1-1517-50-86,8269,8276,7.0
3-5458-181-143,8269,8280,11.0
1-1517-50-88,8273,8276,3.0
3-5458-181-144,8274,8280,6.0
3-5207-173-85,8274,8285,11.0
10-14802-493-63,8275,8286,11.0
3-5206-173-84,8276,8285,9.0
1-1517-50-87,8281,8282,1.0
3-5206-173-82,8282,8285,3.0
3-5206-173-83,8285,8286,1.0
1-1517-50-89,8287,8288,1.0
18-27319-910-96,8290,8301,11.0
18-27319-910-98,8294,8301,7.0
18-27319-910-95,8295,8301,6.0
18-27319-910-99,8298,8301,3.0
3-5206-173-81,8299,8300,1.0
0-125-4-27,8300,8311,11.0
0-125-4-26,8301,8311,10.0
0-125-4-29,8302,8311,9.0
18-27319-910-97,8307,8308,1.0
0-125-4-28,8309,8311,2.0
17-25905-863-77,8311,8322,11.0
17-25905-863-76,8311,8322,11.0
17-25905-863-78,8313,8322,9.0
17-25905-863-75,8315,8322,7.0
14-21438-714-92,8318,8329,11.0
14-21438-714-93,8320,8329,9.0
11-17198-573-43,8321,8332,11.0
14-21438-714-91,8322,8329,7.0
3-5652-188-63,8326,8337,11.0
19-29278-975-144,8329,8330,1.0
14-21438-714-90,8334,8335,1.0
3-5652-188-64,8334,8337,3.0
11-17198-573-42,8335,8336,1.0
10-14802-493-62,8335,8336,1.0
10-14802-493-61,8336,8337,1.0
16-24669-822-47,8340,8341,1.0
16-24669-822-45,8340,8341,1.0
11-17198-573-44,8341,8342,1.0
0-228-7-94,8342,8343,1.0
16-24669-822-46,8343,8344,1.0
19-28900-963-50,8351,8362,11.0
4-6178-205-140,8353,8364,11.0
19-28900-963-52,8356,8362,6.0
19-28900-963-51,8357,8362,5.0
0-1420-47-52,8358,8359,1.0
4-6178-205-141,8361,8364,3.0
0-1420-47-51,8364,8365,1.0
16-23847-794-135,8364,8365,1.0
0-1420-47-50,8365,8366,1.0
4-6178-205-142,8365,8366,1.0
9-13582-452-112,8370,8371,1.0
9-13582-452-111,8370,8371,1.0
9-13582-452-110,8374,8375,1.0
13-20513-683-119,8378,8389,11.0
9-13732-457-110,8379,8390,11.0
9-13732-457-111,8384,8390,6.0
13-20513-683-117,8384,8389,5.0
13-20513-683-115,8384,8389,5.0
17-25086-836-30,8387,8388,1.0
13-20513-683-118,8389,8390,1.0
13-20513-683-116,8394,8395,1.0
4-6177-205-138,8395,8396,1.0
5-7988-266-40,8398,8409,11.0
5-7988-266-41,8398,8409,11.0
5-7988-266-42,8399,8409,10.0
6-9398-313-44,8400,8401,1.0
4-6748-224-140,8401,8402,1.0
4-6748-224-141,8405,8406,1.0
4-6177-205-139,8405,8406,1.0
4-6439-214-99,8407,8408,1.0
11-16314-543-123,8410,8411,1.0
15-22716-757-31,8414,8425,11.0
15-22716-757-34,8415,8425,10.0
15-22716-757-33,8417,8425,8.0
15-22716-757-32,8418,8425,7.0
15-22716-757-30,8420,8425,5.0
12-19003-633-67,8421,8422,1.0
11-16314-543-122,8421,8422,1.0
11-16314-543-120,8424,8425,1.0
11-16314-543-121,8425,8426,1.0
12-19003-633-65,8432,8433,1.0
7-11736-391-33,8435,8436,1.0
19-28899-963-49,8436,8437,1.0
12-19003-633-66,8438,8439,1.0
19-28899-963-48,8439,8440,1.0
7-11736-391-32,8440,8441,1.0
7-11736-391-30,8440,8441,1.0
9-14195-473-27,8444,8445,1.0
9-14195-473-28,8446,8447,1.0
7-11736-391-31,8449,8450,1.0
14-21437-714-89,8450,8451,1.0
15-22541-751-55,8451,8452,1.0
9-14195-473-25,8454,8455,1.0
15-22541-751-56,8456,8457,1.0
9-14195-473-26,8459,8460,1.0
18-27958-931-141,8461,8462,1.0
12-17764-592-20,8462,8463,1.0
18-27958-931-140,8464,8465,1.0
2-2941-98-8,8465,8476,11.0
2-2941-98-9,8466,8476,10.0
18-27958-931-142,8470,8471,1.0
2-2941-98-6,8475,8476,1.0
18-27958-931-143,8476,8477,1.0
9-13581-452-109,8476,8477,1.0
9-13581-452-108,8478,8479,1.0
19-29321-977-57,8481,8482,1.0
19-29321-977-59,8481,8482,1.0
2-2941-98-5,8482,8483,1.0
2-2941-98-7,8487,8488,1.0
2-3012-100-60,8488,8489,1.0
16-23972-799-14,8493,8504,11.0
19-29321-977-58,8493,8494,1.0
16-23972-799-13,8496,8504,8.0
16-23972-799-11,8500,8504,4.0
11-17199-573-45,8500,8501,1.0
9-13442-448-10,8506,8517,11.0
16-23972-799-12,8507,8508,1.0
15-22541-751-57,8508,8509,1.0
11-17199-573-46,8511,8512,1.0
15-23528-784-41,8515,8516,1.0
16-23972-799-10,8517,8518,1.0
15-23528-784-40,8517,8518,1.0
11-17411-580-59,8523,8524,1.0
9-13731-457-107,8524,8525,1.0
15-23528-784-42,8525,8526,1.0
15-23528-784-43,8527,8528,1.0
9-13731-457-109,8533,8534,1.0
0-1299-43-48,8534,8545,11.0
9-13441-448-6,8534,8535,1.0
9-13441-448-9,8535,8536,1.0
9-13731-457-108,8539,8540,1.0
0-1299-43-45,8540,8545,5.0
0-1299-43-47,8541,8545,4.0
9-13441-448-8,8545,8546,1.0
9-13441-448-7,8547,8548,1.0
0-1299-43-46,8548,8549,1.0
0-1299-43-49,8552,8553,1.0
12-18926-630-133,8553,8554,1.0
12-18926-630-134,8554,8555,1.0
11-17411-580-55,8557,8558,1.0
0-1419-47-48,8558,8559,1.0
0-1419-47-49,8561,8562,1.0
11-17411-580-58,8564,8565,1.0
11-17411-580-56,8567,8568,1.0
12-18926-630-131,8569,8570,1.0
11-17411-580-57,8569,8570,1.0
3-5459-181-146,8570,8571,1.0
3-5459-181-147,8572,8573,1.0
12-17785-592-125,8573,8574,1.0
12-18926-630-132,8575,8576,1.0
0-126-4-30,8579,8580,1.0
12-18298-609-140,8580,8591,11.0
12-18298-609-143,8581,8591,10.0
12-18298-609-141,8585,8591,6.0
12-18298-609-144,8587,8591,4.0
12-18298-609-142,8589,8591,2.0
19-29279-975-146,8591,8592,1.0
19-29279-975-147,8592,8593,1.0
6-9322-310-114,8597,8598,1.0
6-9322-310-113,8597,8598,1.0
5-7976-265-134,8598,8599,1.0
19-29279-975-148,8601,8602,1.0
5-7976-265-132,8602,8603,1.0
5-7976-265-133,8603,8604,1.0
17-25904-863-74,8604,8605,1.0
6-9322-310-112,8609,8610,1.0
5-7987-266-39,8610,8611,1.0
5-7987-266-38,8611,8612,1.0
19-29279-975-145,8612,8613,1.0
3-5459-181-145,8613,8614,1.0
6-9322-310-111,8618,8619,1.0
10-16023-534-17,8620,8631,11.0
10-16023-534-16,8621,8631,10.0
1-1992-66-60,8622,8633,11.0
10-16023-534-15,8626,8631,5.0
1-2382-79-64,8629,8640,11.0
17-25628-854-40,8630,8631,1.0
1-1992-66-61,8633,8634,1.0
1-1992-66-64,8634,8635,1.0
1-1992-66-63,8635,8636,1.0
10-16023-534-18,8638,8639,1.0
6-10304-343-72,8640,8651,11.0
6-10304-343-70,8640,8651,11.0
6-10304-343-71,8641,8651,10.0
1-1992-66-62,8642,8643,1.0
3-4494-149-124,8645,8656,11.0
3-4494-149-121,8650,8656,6.0
3-4494-149-122,8650,8656,6.0
3-4494-149-123,8650,8656,6.0
13-20454-681-122,8655,8656,1.0
12-18773-625-117,8656,8667,11.0
13-20454-681-123,8662,8663,1.0
12-18773-625-116,8664,8667,3.0
13-20454-681-124,8665,8666,1.0
12-18773-625-115,8666,8667,1.0
14-21683-722-118,8667,8678,11.0
7-11222-374-10,8674,8675,1.0
7-11222-374-11,8675,8676,1.0
14-21683-722-117,8676,8678,2.0
14-21683-722-119,8676,8678,2.0
3-5855-195-25,8676,8687,11.0
3-5855-195-27,8681,8687,6.0
7-10325-344-29,8685,8696,11.0
3-5855-195-26,8686,8687,1.0
14-21683-722-116,8687,8688,1.0
3-5855-195-29,8688,8689,1.0
3-5855-195-28,8693,8694,1.0
11-17086-569-83,8696,8707,11.0
11-17086-569-84,8698,8707,9.0
10-15913-530-69,8699,8710,11.0
14-20673-689-19,8699,8710,11.0
13-19365-645-75,8700,8711,11.0
5-7569-252-46,8701,8712,11.0
5-7569-252-47,8706,8712,6.0
13-19365-645-76,8708,8711,3.0
5-7569-252-48,8709,8712,3.0
11-16586-552-133,8711,8722,11.0
11-16586-552-134,8714,8722,8.0
5-7569-252-49,8714,8715,1.0
18-27043-901-66,8716,8727,11.0
19-28579-952-95,8718,8729,11.0
18-27043-901-69,8721,8727,6.0
18-27043-901-67,8725,8727,2.0
18-27043-901-68,8725,8727,2.0
9-13308-443-92,8726,8737,11.0
9-13308-443-91,8728,8737,9.0
9-13308-443-90,8730,8737,7.0
5-7941-264-107,8734,8745,11.0
5-7941-264-106,8734,8745,11.0
5-7941-264-105,8735,8745,10.0
18-27616-920-84,8738,8749,11.0
4-6588-219-94,8744,8755,11.0
4-6588-219-93,8746,8755,9.0
4-6890-229-101,8747,8758,11.0
5-7941-264-108,8748,8749,1.0
4-6890-229-100,8749,8758,9.0
5-7893-263-18,8750,8761,11.0
4-6588-219-92,8751,8755,4.0
15-22931-764-55,8756,8767,11.0
8-12415-413-129,8757,8768,11.0
4-6588-219-91,8759,8760,1.0
14-21758-725-42,8760,8771,11.0
4-6890-229-102,8761,8762,1.0
14-21758-725-41,8761,8771,10.0
8-13211-440-55,8767,8778,11.0
14-21758-725-44,8769,8771,2.0
8-13223-440-119,8770,8781,11.0
14-21758-725-43,8771,8772,1.0
12-18088-602-140,8773,8784,11.0
8-13223-440-117,8775,8781,6.0
8-13223-440-118,8777,8781,4.0
11-16587-552-136,8783,8784,1.0
15-23145-771-78,8783,8794,11.0
15-23145-771-77,8784,8794,10.0
15-23145-771-76,8786,8794,8.0
11-16587-552-137,8789,8790,1.0
8-13211-440-59,8792,8793,1.0
8-13211-440-58,8792,8793,1.0
8-13211-440-57,8793,8794,1.0
11-16587-552-135,8796,8797,1.0
15-23145-771-79,8797,8798,1.0
1-2383-79-68,8800,8801,1.0
14-21014-700-70,8803,8814,11.0
18-27617-920-85,8804,8805,1.0
14-21014-700-72,8806,8814,8.0
8-13211-440-56,8809,8810,1.0
8-13224-440-121,8814,8815,1.0
15-23145-771-75,8817,8818,1.0
14-21014-700-71,8817,8818,1.0
2-3755-125-25,8818,8829,11.0
8-13224-440-120,8819,8820,1.0
17-25433-847-115,8820,8831,11.0
2-3755-125-27,8821,8829,8.0
1-2383-79-65,8827,8828,1.0
17-25433-847-116,8828,8831,3.0
2-3755-125-26,8829,8830,1.0
12-18109-603-96,8831,8842,11.0
2-3755-125-28,8834,8835,1.0
1-2383-79-67,8836,8837,1.0
12-18109-603-95,8837,8842,5.0
1-2383-79-66,8839,8840,1.0
12-18109-603-97,8845,8846,1.0
18-27617-920-88,8846,8847,1.0
12-18109-603-98,8847,8848,1.0
18-27617-920-87,8847,8848,1.0
18-27617-920-86,8847,8848,1.0
12-18868-628-140,8853,8864,11.0
4-6889-229-98,8854,8855,1.0
4-6589-219-95,8856,8857,1.0
12-18868-628-141,8858,8864,6.0
4-6889-229-99,8858,8859,1.0
16-24366-812-30,8860,8861,1.0
12-18868-628-144,8863,8864,1.0
12-18868-628-143,8867,8868,1.0
12-18087-602-138,8868,8869,1.0
12-18868-628-142,8868,8869,1.0
12-18087-602-137,8870,8871,1.0
12-18087-602-139,8871,8872,1.0
19-28120-937-54,8871,8882,11.0
12-18087-602-136,8877,8878,1.0
16-24366-812-31,8878,8879,1.0
19-28120-937-51,8884,8885,1.0
19-28120-937-52,8884,8885,1.0
19-28578-952-91,8884,8885,1.0
19-28578-952-92,8886,8887,1.0
19-28578-952-93,8888,8889,1.0
8-12162-405-61,8890,8901,11.0
10-15914-530-70,8890,8891,1.0
8-12162-405-60,8892,8901,9.0
19-28578-952-94,8892,8893,1.0
19-28120-937-53,8896,8897,1.0
3-5524-184-24,8901,8912,11.0
10-15914-530-72,8908,8909,1.0
10-15914-530-73,8908,8909,1.0
10-15914-530-71,8909,8910,1.0
17-25627-854-36,8909,8910,1.0
17-25627-854-38,8910,8911,1.0
2-3098-103-43,8910,8921,11.0
17-25627-854-39,8912,8913,1.0
17-25627-854-37,8914,8915,1.0
2-3098-103-44,8917,8921,4.0
7-10326-344-31,8920,8921,1.0
7-10326-344-30,8922,8923,1.0
2-3098-103-42,8923,8924,1.0
2-3098-103-41,8924,8925,1.0
5-7570-252-50,8925,8926,1.0
7-10326-344-32,8930,8931,1.0
7-10326-344-33,8932,8933,1.0
10-16022-534-14,8935,8936,1.0
11-16580-552-101,8937,8948,11.0
11-16580-552-100,8938,8948,10.0
6-10303-343-68,8941,8942,1.0
15-23480-782-101,8941,8952,11.0
6-10303-343-69,8943,8944,1.0
15-23480-782-102,8943,8952,9.0
15-23480-782-100,8948,8952,4.0
2-3099-103-45,8952,8953,1.0
7-11221-374-8,8953,8954,1.0
15-23480-782-103,8953,8954,1.0
7-11221-374-7,8956,8957,1.0
9-13307-443-88,8956,8957,1.0
15-22930-764-51,8961,8962,1.0
15-22930-764-53,8963,8964,1.0
9-13307-443-89,8965,8966,1.0
7-11221-374-9,8967,8968,1.0
15-22930-764-52,8967,8968,1.0
13-20455-681-126,8970,8971,1.0
16-23807-793-85,8972,8983,11.0
14-21684-722-120,8973,8974,1.0
13-20455-681-125,8975,8976,1.0
15-22930-764-54,8978,8979,1.0
3-5653-188-68,8980,8981,1.0
3-5305-176-127,8983,8994,11.0
9-14387-479-89,8986,8997,11.0
3-5653-188-69,8986,8987,1.0
3-5305-176-126,8987,8994,7.0
3-5653-188-66,8990,8991,1.0
3-5653-188-67,8994,8995,1.0
3-4495-149-125,8996,8997,1.0
9-14387-479-88,8997,8998,1.0
3-5305-176-129,8999,9000,1.0
3-5305-176-125,9002,9003,1.0
9-14387-479-87,9003,9004,1.0
3-5305-176-128,9005,9006,1.0
9-14387-479-86,9007,9008,1.0
9-14387-479-85,9007,9008,1.0
11-17087-569-87,9011,9012,1.0
12-18108-603-94,9014,9015,1.0
18-27044-901-70,9015,9016,1.0
11-17087-569-85,9016,9017,1.0
3-5653-188-65,9019,9020,1.0
5-7893-263-19,9021,9022,1.0
14-21759-725-45,9023,9024,1.0
8-12161-405-59,9026,9027,1.0
8-12161-405-57,9027,9028,1.0
11-17087-569-86,9029,9030,1.0
8-12161-405-58,9031,9032,1.0
0-212-7-13,9033,9044,11.0
0-212-7-12,9038,9044,6.0
3-5525-184-25,9039,9040,1.0
0-212-7-10,9039,9044,5.0
0-212-7-11,9040,9044,4.0
3-5525-184-27,9043,9044,1.0
5-7894-263-21,9044,9045,1.0
2-3754-125-24,9044,9045,1.0
3-5525-184-26,9046,9047,1.0
5-7894-263-22,9052,9053,1.0
17-25432-847-114,9054,9055,1.0
17-25432-847-113,9055,9056,1.0
3-5525-184-28,9056,9057,1.0
5-7894-263-20,9059,9060,1.0
8-12416-413-131,9061,9062,1.0
8-12416-413-130,9061,9062,1.0
5-7940-264-104,9062,9063,1.0
17-25432-847-112,9065,9066,1.0
8-12416-413-132,9066,9067,1.0
13-19364-645-72,9072,9073,1.0
13-19364-645-73,9072,9073,1.0
16-23806-793-81,9073,9074,1.0
13-19364-645-74,9074,9075,1.0
14-21013-700-69,9074,9075,1.0
11-16579-552-97,9080,9081,1.0
0-211-7-9,9080,9081,1.0
14-21013-700-68,9085,9086,1.0
16-23806-793-82,9087,9088,1.0
16-23806-793-83,9088,9089,1.0
11-16579-552-98,9093,9094,1.0
19-28121-937-55,9093,9094,1.0
14-20674-689-20,9093,9094,1.0
14-20674-689-21,9094,9095,1.0
11-16579-552-99,9099,9100,1.0
16-24365-812-29,9101,9102,1.0
16-23806-793-84,9103,9104,1.0
8-12416-413-133,9104,9105,1.0
14-20674-689-22,9105,9106,1.0
14-20674-689-23,9106,9107,1.0
12-18772-625-113,9110,9111,1.0
15-23479-782-99,9112,9113,1.0
16-24365-812-28,9115,9116,1.0
12-18772-625-114,9117,9118,1.0
16-24365-812-27,9118,9119,1.0
4-6953-231-119,9121,9132,11.0
4-6953-231-118,9122,9132,10.0
8-12790-426-51,9127,9138,11.0
11-17029-567-95,9128,9139,11.0
8-12790-426-52,9129,9138,9.0
10-15435-514-78,9130,9141,11.0
3-5288-176-44,9134,9145,11.0
2-4373-145-115,9136,9147,11.0
10-15435-514-77,9138,9141,3.0
8-12790-426-50,9139,9140,1.0
2-4373-145-118,9141,9147,6.0
8-12790-426-53,9141,9142,1.0
0-768-25-92,9143,9154,11.0
2-4373-145-119,9145,9147,2.0
4-6953-231-117,9146,9147,1.0
4-6953-231-115,9150,9151,1.0
2-4373-145-116,9151,9152,1.0
4-6953-231-116,9154,9155,1.0
0-768-25-90,9154,9155,1.0
2-4373-145-117,9159,9160,1.0
0-262-8-111,9163,9174,11.0
0-768-25-91,9164,9165,1.0
3-5471-182-56,9165,9176,11.0
3-5471-182-57,9166,9176,10.0
3-5471-182-55,9169,9176,7.0
1-2801-93-56,9171,9182,11.0
7-11260-375-50,9172,9183,11.0
7-11260-375-51,9174,9183,9.0
3-5471-182-58,9178,9179,1.0
1-2801-93-57,9178,9182,4.0
1-2801-93-58,9182,9183,1.0
10-14702-490-12,9185,9186,1.0
1-2801-93-59,9187,9188,1.0
10-14702-490-14,9189,9190,1.0
10-14702-490-13,9189,9190,1.0
1-2514-83-124,9192,9203,11.0
18-27645-921-76,9192,9203,11.0
1-2514-83-123,9193,9203,10.0
1-2514-83-122,9194,9203,9.0
18-27645-921-75,9195,9203,8.0
11-17277-575-139,9200,9211,11.0
11-17277-575-138,9200,9211,11.0
11-17277-575-137,9204,9211,7.0
19-29326-977-81,9208,9219,11.0
1-2514-83-121,9209,9210,1.0
